,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
13939,F,Y,Y,2,Commercial associate,Higher education,Civil marriage,House / apartment,31.621917808219177,3.202739726027397,1,0,0,1,4.0,False
13940,F,Y,Y,0,Working,Higher education,Married,House / apartment,50.76986301369863,2.5342465753424657,1,0,1,0,2.0,False
13941,F,Y,Y,0,Working,Higher education,Married,House / apartment,50.76986301369863,2.5342465753424657,1,0,1,0,2.0,False
13942,F,Y,Y,0,Working,Higher education,Married,House / apartment,50.76986301369863,2.5342465753424657,1,0,1,0,2.0,False
13943,F,Y,Y,0,Working,Higher education,Married,House / apartment,50.76986301369863,2.5342465753424657,1,0,1,0,2.0,False
13944,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,59.50958904109589,-1000.6657534246576,1,0,0,0,2.0,False
13945,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,59.50958904109589,-1000.6657534246576,1,0,0,0,2.0,False
13946,F,Y,Y,0,Pensioner,Higher education,Married,House / apartment,59.50958904109589,-1000.6657534246576,1,0,0,0,2.0,False
13947,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,52.16164383561644,8.876712328767123,1,0,0,0,2.0,False
13948,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,52.16164383561644,8.876712328767123,1,0,0,0,2.0,False
13949,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.945205479452056,10.29041095890411,1,0,0,0,2.0,False
13950,F,N,N,0,Working,Higher education,Married,House / apartment,31.82191780821918,8.043835616438356,1,0,0,0,2.0,False
13951,F,N,N,0,Working,Higher education,Married,House / apartment,31.82191780821918,8.043835616438356,1,0,0,0,2.0,False
13952,F,N,N,0,Working,Higher education,Married,House / apartment,31.82191780821918,8.043835616438356,1,0,0,0,2.0,False
13953,F,N,Y,2,Commercial associate,Lower secondary,Civil marriage,With parents,27.019178082191782,5.117808219178082,1,1,0,0,4.0,True
13954,F,N,Y,0,Working,Higher education,Civil marriage,House / apartment,28.610958904109587,1.5342465753424657,1,0,0,0,2.0,False
13955,F,N,Y,0,Working,Higher education,Civil marriage,House / apartment,28.610958904109587,1.5342465753424657,1,0,0,0,2.0,False
13956,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,False
13957,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,False
13958,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,False
13959,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,False
13960,F,N,Y,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,False
13961,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.02191780821918,7.457534246575342,1,0,1,0,1.0,False
13962,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.02191780821918,7.457534246575342,1,0,1,0,1.0,False
13963,F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.02191780821918,7.457534246575342,1,0,1,0,1.0,False
13964,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,40.706849315068496,3.0383561643835617,1,0,0,0,2.0,False
13965,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,55.23835616438356,5.2027397260273975,1,1,0,0,2.0,False
13966,M,N,Y,0,Commercial associate,Higher education,Widow,House / apartment,42.38356164383562,6.117808219178082,1,0,1,0,1.0,False
13967,M,N,Y,0,Working,Higher education,Separated,House / apartment,33.2027397260274,3.3698630136986303,1,0,1,1,1.0,False
13968,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,34.37260273972603,6.956164383561644,1,0,0,0,3.0,False
13969,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,34.37260273972603,6.956164383561644,1,0,0,0,3.0,False
13970,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,34.37260273972603,6.956164383561644,1,0,0,0,3.0,False
13971,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,60.03013698630137,2.0383561643835617,1,1,1,0,2.0,False
13972,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,60.03013698630137,2.0383561643835617,1,1,1,0,2.0,False
13973,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,60.03013698630137,2.0383561643835617,1,1,1,0,2.0,False
13974,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,36.55890410958904,3.3698630136986303,1,0,0,0,4.0,False
13975,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,36.55890410958904,3.3698630136986303,1,0,0,0,4.0,False
13976,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,36.55890410958904,3.3698630136986303,1,0,0,0,4.0,False
13977,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,55.07671232876712,3.956164383561644,1,1,1,0,2.0,False
13978,F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,55.07671232876712,3.956164383561644,1,1,1,0,2.0,False
13979,F,N,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,40.515068493150686,7.290410958904109,1,1,1,0,3.0,False
13980,F,N,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,40.515068493150686,7.290410958904109,1,1,1,0,3.0,False
13981,F,N,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,40.515068493150686,7.290410958904109,1,1,1,0,3.0,False
13982,F,N,N,1,Working,Secondary / secondary special,Civil marriage,House / apartment,40.515068493150686,7.290410958904109,1,1,1,0,3.0,False
13983,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,24.164383561643834,2.2849315068493152,1,1,0,0,1.0,False
13984,M,Y,N,0,Working,Incomplete higher,Civil marriage,House / apartment,31.638356164383563,4.536986301369863,1,0,1,1,2.0,False
13985,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,27.49041095890411,5.041095890410959,1,1,0,0,4.0,False
13986,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,27.49041095890411,5.041095890410959,1,1,0,0,4.0,False
13987,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,27.49041095890411,5.041095890410959,1,1,0,0,4.0,False
13988,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,27.49041095890411,5.041095890410959,1,1,0,0,4.0,False
13989,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13990,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13991,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13992,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13993,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13994,F,Y,N,1,State servant,Higher education,Married,House / apartment,38.01643835616439,14.712328767123289,1,1,0,0,3.0,False
13995,M,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,24.054794520547944,4.2027397260273975,1,1,1,0,3.0,False
13996,F,N,Y,0,State servant,Higher education,Separated,House / apartment,50.58904109589041,5.287671232876712,1,1,0,0,1.0,False
13997,F,N,Y,0,State servant,Higher education,Separated,House / apartment,50.58904109589041,5.287671232876712,1,1,0,0,1.0,False
13998,F,N,Y,0,State servant,Higher education,Separated,House / apartment,50.58904109589041,5.287671232876712,1,1,0,0,1.0,False
13999,F,Y,N,0,Working,Higher education,Married,House / apartment,34.9041095890411,4.536986301369863,1,1,1,0,2.0,False
14000,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,30.5013698630137,5.454794520547945,1,1,1,0,2.0,False
14001,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,30.5013698630137,5.454794520547945,1,1,1,0,2.0,False
14002,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,40.78630136986301,7.120547945205479,1,0,0,0,3.0,False
14003,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,40.78630136986301,7.120547945205479,1,0,0,0,3.0,False
14004,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,40.78630136986301,7.120547945205479,1,0,0,0,3.0,False
14005,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,40.78630136986301,7.120547945205479,1,0,0,0,3.0,False
14006,F,N,Y,1,State servant,Secondary / secondary special,Married,House / apartment,40.78630136986301,7.120547945205479,1,0,0,0,3.0,False
14007,M,Y,Y,0,Working,Higher education,Married,House / apartment,51.15068493150685,14.87945205479452,1,1,1,0,2.0,False
14008,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.45479452054794,-1000.6657534246576,1,0,1,0,2.0,False
14009,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.64931506849315,-1000.6657534246576,1,0,1,0,2.0,False
14010,F,N,Y,0,State servant,Secondary / secondary special,Single / not married,House / apartment,56.37534246575343,35.64383561643836,1,1,0,0,1.0,False
14011,F,N,Y,0,State servant,Secondary / secondary special,Single / not married,House / apartment,56.37534246575343,35.64383561643836,1,1,0,0,1.0,False
14012,F,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,44.33972602739726,4.624657534246575,1,1,1,0,2.0,False
14013,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.602739726027394,0.6219178082191781,1,1,1,0,2.0,False
14014,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.602739726027394,0.6219178082191781,1,1,1,0,2.0,False
14015,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.602739726027394,0.6219178082191781,1,1,1,0,2.0,False
14016,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14017,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14018,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14019,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14020,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14021,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14022,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14023,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14024,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14025,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14026,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14027,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14028,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753423,1,0,0,0,4.0,False
14029,F,N,N,0,Pensioner,Lower secondary,Married,House / apartment,62.5013698630137,-1000.6657534246576,1,0,1,0,2.0,False
14030,F,N,N,0,Working,Secondary / secondary special,Widow,House / apartment,43.52876712328767,1.36986301369863,1,1,1,0,1.0,True
14031,F,N,N,0,Working,Secondary / secondary special,Widow,House / apartment,43.52876712328767,1.36986301369863,1,1,1,0,1.0,True
14032,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,39.347945205479455,0.7890410958904109,1,1,1,0,2.0,False
14033,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,39.347945205479455,0.7890410958904109,1,1,1,0,2.0,False
14034,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,39.347945205479455,0.7890410958904109,1,1,1,0,2.0,False
14035,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,39.347945205479455,0.7890410958904109,1,1,1,0,2.0,False
14036,F,N,N,2,Working,Secondary / secondary special,Married,Municipal apartment,34.13972602739726,1.956164383561644,1,0,1,0,4.0,False
14037,F,N,N,2,Working,Secondary / secondary special,Married,Municipal apartment,34.13972602739726,1.956164383561644,1,0,1,0,4.0,False
14038,F,N,N,2,Working,Secondary / secondary special,Married,Municipal apartment,34.13972602739726,1.956164383561644,1,0,1,0,4.0,False
14039,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,36.74794520547945,3.624657534246576,1,1,0,0,3.0,False
14040,F,N,N,0,Working,Higher education,Civil marriage,House / apartment,40.73698630136986,13.882191780821918,1,1,0,0,2.0,False
14041,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.15068493150685,-1000.6657534246576,1,0,1,1,2.0,False
14042,M,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,56.9041095890411,1.7068493150684931,1,1,0,0,2.0,False
14043,F,N,N,0,State servant,Higher education,Married,House / apartment,31.372602739726027,6.043835616438356,1,0,1,0,2.0,False
14044,F,N,N,0,State servant,Higher education,Married,House / apartment,31.372602739726027,6.043835616438356,1,0,1,0,2.0,False
14045,F,N,N,0,State servant,Higher education,Married,House / apartment,31.372602739726027,6.043835616438356,1,0,1,0,2.0,True
14046,F,N,N,0,State servant,Higher education,Married,House / apartment,31.372602739726027,6.043835616438356,1,0,1,0,2.0,False
14047,F,N,N,0,State servant,Higher education,Married,House / apartment,31.372602739726027,6.043835616438356,1,0,1,0,2.0,False
14048,F,N,N,0,State servant,Higher education,Married,House / apartment,62.013698630136986,6.457534246575342,1,1,1,0,2.0,False
14049,F,Y,N,2,Working,Secondary / secondary special,Single / not married,House / apartment,44.87123287671233,6.043835616438356,1,1,1,0,3.0,False
14050,F,Y,N,0,Pensioner,Higher education,Separated,House / apartment,64.66575342465754,-1000.6657534246576,1,0,0,0,1.0,False
14051,F,N,N,0,Working,Higher education,Married,House / apartment,46.21917808219178,2.621917808219178,1,0,1,0,2.0,False
14052,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14053,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14054,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14055,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14056,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14057,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14058,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14059,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14060,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14061,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14062,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,54.96438356164384,1.536986301369863,1,1,0,0,1.0,False
14063,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.01917808219178,1.2876712328767124,1,0,1,0,2.0,False
14064,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.01917808219178,1.2876712328767124,1,0,1,0,2.0,False
14065,F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.01917808219178,6.205479452054795,1,1,0,0,4.0,False
14066,F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.01917808219178,6.205479452054795,1,1,0,0,4.0,False
14067,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,26.052054794520547,7.293150684931507,1,1,1,0,4.0,False
14068,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,26.052054794520547,7.293150684931507,1,1,1,0,4.0,False
14069,M,Y,N,2,Working,Secondary / secondary special,Married,House / apartment,26.052054794520547,7.293150684931507,1,1,1,0,4.0,False
14070,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.84931506849315,15.128767123287671,1,0,0,0,2.0,False
14071,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.2027397260274,-1000.6657534246576,1,0,0,0,2.0,False
14072,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.772602739726025,1.0410958904109588,1,0,1,0,1.0,False
14073,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14074,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14075,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14076,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14077,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14078,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,57.942465753424656,32.558904109589044,1,1,0,0,2.0,False
14079,F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.0986301369863,12.295890410958904,1,1,0,0,2.0,False
14080,F,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.0986301369863,12.295890410958904,1,1,0,0,2.0,True
14081,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.21917808219178,1.789041095890411,1,1,1,0,2.0,False
14082,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.21917808219178,1.789041095890411,1,1,1,0,2.0,False
14083,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.21917808219178,1.789041095890411,1,1,1,0,2.0,False
14084,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.41643835616439,1.956164383561644,1,1,0,0,2.0,False
14085,M,Y,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.41643835616439,1.956164383561644,1,1,0,0,2.0,False
14086,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,48.706849315068496,4.7095890410958905,1,1,1,0,2.0,False
14087,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,48.706849315068496,4.7095890410958905,1,1,1,0,2.0,False
14088,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,48.706849315068496,4.7095890410958905,1,1,1,0,2.0,False
14089,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,48.706849315068496,4.7095890410958905,1,1,1,0,2.0,False
14090,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,46.18082191780822,3.4575342465753423,1,1,1,0,2.0,False
14091,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,46.18082191780822,3.4575342465753423,1,1,1,0,2.0,False
14092,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,46.18082191780822,3.4575342465753423,1,1,1,0,2.0,False
14093,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,46.18082191780822,3.4575342465753423,1,1,1,0,2.0,False
14094,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,46.18082191780822,3.4575342465753423,1,1,1,0,2.0,False
14095,F,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,29.208219178082192,4.372602739726028,1,0,0,1,2.0,False
14096,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.69315068493151,6.205479452054795,1,0,1,0,2.0,False
14097,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.69315068493151,6.205479452054795,1,0,1,0,2.0,True
14098,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.69315068493151,6.205479452054795,1,0,1,0,2.0,True
14099,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14100,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14101,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14102,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14103,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14104,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14105,M,N,N,1,Working,Higher education,Married,House / apartment,33.83013698630137,1.0410958904109588,1,0,1,0,3.0,False
14106,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.16712328767123,5.205479452054795,1,1,0,0,2.0,False
14107,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.16712328767123,5.205479452054795,1,1,0,0,2.0,False
14108,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.16712328767123,5.205479452054795,1,1,0,0,2.0,False
14109,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.16712328767123,5.205479452054795,1,1,0,0,2.0,False
14110,M,Y,N,0,Working,Higher education,Married,House / apartment,28.69041095890411,8.208219178082192,1,1,0,1,2.0,False
14111,M,Y,N,0,Working,Higher education,Married,House / apartment,28.69041095890411,8.208219178082192,1,1,0,1,2.0,False
14112,M,Y,N,0,Working,Higher education,Married,House / apartment,28.69041095890411,8.208219178082192,1,1,0,1,2.0,False
14113,M,Y,N,0,Working,Higher education,Married,House / apartment,28.69041095890411,8.208219178082192,1,1,0,1,2.0,False
14114,M,Y,N,0,Working,Higher education,Married,House / apartment,28.69041095890411,8.208219178082192,1,1,0,1,2.0,False
14115,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.227397260273975,-1000.6657534246576,1,0,1,0,2.0,False
14116,F,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.27945205479452,11.046575342465754,1,1,0,0,2.0,False
14117,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.95342465753425,-1000.6657534246576,1,0,1,0,2.0,False
14118,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,36.36438356164384,4.205479452054795,1,0,1,0,2.0,False
14119,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,46.2958904109589,2.789041095890411,1,1,0,0,2.0,False
14120,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.602739726027394,-1000.6657534246576,1,0,0,0,1.0,False
14121,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.602739726027394,-1000.6657534246576,1,0,0,0,1.0,False
14122,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.602739726027394,-1000.6657534246576,1,0,0,0,1.0,False
14123,F,N,N,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.602739726027394,-1000.6657534246576,1,0,0,0,1.0,False
14124,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,51.95616438356164,0.7068493150684931,1,0,0,0,2.0,False
14125,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,38.18356164383562,13.295890410958904,1,1,1,0,2.0,False
14126,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,38.18356164383562,13.295890410958904,1,1,1,0,2.0,False
14127,M,Y,N,0,Commercial associate,Higher education,Married,House / apartment,38.18356164383562,13.295890410958904,1,1,1,0,2.0,False
14128,F,N,N,0,Working,Higher education,Married,House / apartment,46.0958904109589,0.536986301369863,1,0,0,0,2.0,False
14129,F,N,N,0,Working,Higher education,Married,House / apartment,46.0958904109589,0.536986301369863,1,0,0,0,2.0,False
14130,F,N,N,0,Working,Higher education,Married,House / apartment,46.0958904109589,0.536986301369863,1,0,0,0,2.0,False
14131,F,N,N,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,29.9013698630137,3.624657534246576,1,1,1,0,2.0,False
14132,F,Y,N,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.33150684931507,28.64109589041096,1,1,1,0,1.0,False
14133,F,Y,N,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.33150684931507,28.64109589041096,1,1,1,0,1.0,False
14134,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,42.95616438356164,10.046575342465754,1,0,0,0,2.0,False
14135,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.26849315068493,-1000.6657534246576,1,0,0,0,2.0,False
14136,F,N,N,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,47.41917808219178,17.052054794520547,1,1,1,0,2.0,False
14137,F,N,N,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,47.41917808219178,17.052054794520547,1,1,1,0,2.0,False
14138,F,N,N,0,Working,Secondary / secondary special,Widow,House / apartment,53.9972602739726,8.961643835616439,1,0,0,0,1.0,False
14139,F,N,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,58.64657534246575,-1000.6657534246576,1,0,0,0,2.0,False
14140,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.81095890410959,15.213698630136989,1,0,0,0,2.0,False
14141,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,50.81095890410959,15.213698630136989,1,0,0,0,2.0,False
14142,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.47123287671233,-1000.6657534246576,1,0,1,0,2.0,False
14143,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.47123287671233,-1000.6657534246576,1,0,1,0,2.0,False
14144,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.47123287671233,-1000.6657534246576,1,0,1,0,2.0,False
14145,F,N,N,0,State servant,Secondary / secondary special,Single / not married,House / apartment,52.293150684931504,15.967123287671232,1,1,1,0,1.0,False
14146,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,29.45205479452055,5.120547945205479,1,1,1,0,3.0,False
14147,M,Y,N,0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,2.0,False
14148,M,Y,N,0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,2.0,False
14149,M,Y,N,0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,2.0,False
14150,M,Y,N,0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,2.0,False
14151,M,Y,N,0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,2.0,False
14152,F,N,N,0,State servant,Secondary / secondary special,Married,With parents,33.61369863013699,0.536986301369863,1,0,1,0,2.0,False
14153,F,N,N,0,State servant,Secondary / secondary special,Married,With parents,33.61369863013699,0.536986301369863,1,0,1,0,2.0,False
14154,F,N,N,0,State servant,Secondary / secondary special,Married,With parents,33.61369863013699,0.536986301369863,1,0,1,0,2.0,False
